dataset,model,hyper,metric,value,fold,path,ts
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.5)]",precision@10,0.02439598163331097,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 00:55:41.072651
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.5)]",rmse,1.4756331094138158,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 00:55:41.116038
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.5)]",ndcg@10,0.11600979451522422,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 01:14:22.176237
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.5)]",precision@10,0.022181175015029673,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 01:14:22.176899
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.5)]",rmse,1.4242997260846186,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 01:14:22.648447
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.8)]",ndcg@10,0.1306121124598259,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 01:21:44.152101
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.8)]",precision@10,0.024149407961802857,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 01:21:44.152607
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.8)]",rmse,1.4692044556563753,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.8/Rating_fold_-1.parquet,2019-12-15 01:21:44.238376
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.8)]",ndcg@10,0.11009987227605743,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 01:39:30.236008
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.8)]",precision@10,0.021167870492188923,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 01:39:30.236440
